district,tract,total,male,female,age_0_18,age_25_64,white,black,hispanic,asian
1,21111000600,1.0436563779182459e-6,1.0564962850691805e-6,1.0333547006969278e-6,1.1175364248271259e-6,8.912618838923763e-7,1.0879705257313397e-7,1.5961113679145058e-6,0,0
1,21111001000,0.08199666511864646,0.07243378513096088,0.08966912737100519,0.09467826596838834,0.07616516788350189,0.02658874061582232,0.10130514163829102,0.1381663767219271,0
1,21111001100,0.02748531559283044,0.0269624737243951,0.02790480057064974,0.028052915166166398,0.027048088863670786,0.0021689590735022744,0.04201363101448714,0.00491093460705113,0
1,21111001200,0.1057671692011161,0.09486152810561432,0.11451695166735622,0.1268414956752002,0.09399785429222184,0.0019251643727352507,0.16154509721913463,0.030715372581631005,0
1,21111001400,0.10079289668518379,0.08453204260648164,0.1138392581652624,0.13333194502138868,0.08550216962426645,0.0022082147923495297,0.15673865591284666,0.01876059639888853,0
1,21111001500,0.04930439205778507,0.03650131326836619,0.05957652125445871,0.05460631551026647,0.05325525615178816,0.007284475788145313,0.073251234333341,0.015908419774398698,0
1,21111001600,6.86685242310867e-6,7.023504718727951e-6,6.741167605728131e-6,1.2615756025865356e-5,5.293373401378751e-6,2.984945366379859e-6,8.654390257356564e-6,3.299620267042134e-6,0
1,21111001700,0.02754531181997496,0.02616164866091916,0.028655448449474208,0.03465539039470822,0.02568332055819717,0.0038011829042071624,0.040935597355459166,0.00560254146947979,0
1,21111012411,0.029039686763148758,0.027280584509469796,0.030451044602708702,0.025046048923229557,0.031575596669272496,0.07141179507138644,0.007673816240564909,5.280695401991682e-8,0
1,21111012503,0.11608551210620738,0.1266720789478798,0.10759172837375436,0.09392337809244138,0.11646044230123141,0.24113891647141453,0.058344198813092774,0.05187601211542795,1
1,21111012601,0.039585819214017104,0.041286694052917385,0.038221178225710875,0.021767847031025342,0.04761792071198903,0.039891403964507154,0.04359790346193873,0,0
1,21111012604,0.1853679604318964,0.20510195245042903,0.16953504095099592,0.1596491332215555,0.1963299313697027,0.21688950215213315,0.17226518967952653,0.2295232015513888,0
1,21111012701,0.12698662485923784,0.1295847090215033,0.12490213747791529,0.10591007426925159,0.13737832515874687,0.14872963057500022,0.11316090662778257,0.20762877657311773,0
1,21111012702,0.07573208960700628,0.08817018685423401,0.06575279134712943,0.07362415368215464,0.07551408589842967,0.18211277287494357,0.01710643745748247,0.1550756909120678,0
1,21111012703,0.03430264603414841,0.0404429226658256,0.029376197021272577,0.047899303751772974,0.03346565588169626,0.0558461476014342,0.012051939744427122,0.14182872486740042,0
2,21111011002,0.0900375893909842,0.08297335985441817,0.09617363184013265,0.08324068847658402,0.09061839072704986,0.149062391130704,0.057708575264805696,0.057834477672227234,0.17534264527655163
2,21111011005,0.04080330545123174,0.05436671575386788,0.02902202612821456,0.03434986146675537,0.04520048272784603,0.09463861466193582,0.015586136160925062,0.01045957527984916,0.05065881648494706
2,21111011301,0.028096920472598062,0.03178807388405255,0.024890757096710132,0.02475219779940723,0.0296829672356429,0.0012149841140495067,0.04753782481717456,0.026568381182987388,0
2,21111011302,0.27673841537591465,0.2426936529250886,0.30630994989190535,0.34883298791035433,0.22881984792346427,0.10802064015088231,0.42592661289192485,0.1932726190008564,0.08420225773885535
2,21111011404,0.07400385303845271,0.07317471583817883,0.07472404779298526,0.07007379283753958,0.07739531622782192,0.09134997583559197,0.052163185067569555,0.13999035569223642,0.0022655433578786144
2,21111011405,0.20998826645176977,0.21466349379720245,0.2059273291191842,0.18939300282731736,0.2225560320170484,0.1824964142469227,0.19536094893544642,0.19828187785263937,0.49156627930369834
2,21111011406,0.1621734312122187,0.1746269016581552,0.15135625392488103,0.13555544531887914,0.17363437763197062,0.24491717399690074,0.12123535939850628,0.19616981703395756,0.02760131086731649
2,21111011505,1.1484631297940792e-7,1.4150997557717864e-7,9.168605683217853e-8,4.744542924459512e-8,1.5877213306452426e-7,2.1867482588116043e-7,3.569867142037013e-8,1.8145942631227682e-7,1.8833785499109144e-7
2,21111011508,0.11805769109049485,0.12560453973650915,0.11150244208428087,0.11373171706902997,0.13198395584749287,0.1280478964488314,0.08445075280839925,0.17734773772412848,0.16836295863289757
2,21111011800,1.3548178214363448e-8,1.618557447529074e-8,1.1257316156653193e-8,7.474025949719338e-9,1.2006975081340536e-8,1.963267331592608e-8,9.547498280298248e-9,2.2111012720504594e-8,0
2,21111011906,1.003991218441271e-4,1.0838885697711071e-4,9.345917833299486e-5,7.025137467780365e-5,1.0845888255494063e-4,2.516711066823499e-4,3.055940907863542e-5,7.49549906788795e-5,0
3,21111001400,8.963761159064282e-4,7.512800159060101e-4,0.001027218073524432,0.0013688908803910797,6.996015491509287e-4,0,0.0015647806407917237,1.8228137966529056e-4,0
3,21111001500,0.058257586695001105,0.05144941236500591,0.0643969305997556,0.052331325486315555,0.058060568531341235,0.0028844947185886886,0.09960310593163713,0.006941008700590726,0
3,21111001600,0.07141959669988202,0.07678653188546326,0.06657990558421197,0.0759407073314264,0.0680623685597072,0.01948831591545204,0.11138593079890305,0.002468521594884489,0
3,21111002800,0.048457965330008033,0.03404804596276748,0.061452263999110156,0.06097513628627482,0.04984302363420246,0.027672627180370883,0.059976945247885084,0,0
3,21111003600,0.007043035682912036,0.011295418258399047,0.0032084042854050943,0.01017028214205006,0.0049220490539366975,0.0061590927106794455,0.008770204329119185,2.4561935920432457e-5,0
3,21111003900,0.04365466396765199,0.05487462474993252,0.03353694451725609,0.05038692841569769,0.04574250867116428,0.06688321462802635,0.02455492809077861,0.11195364392095442,8.307884974100168e-9
3,21111004301,0.047199169716654124,0.044117852535513466,0.04997778038931365,0.05957299032227133,0.043043494053205365,0.04304869352536029,0.030491563049271763,0.06320409133066399,0.4498223487051133
3,21111012301,9.051132126185366e-4,0.0010153491699496189,8.057067609147904e-4,8.337641657678477e-4,8.926570409419838e-4,0.001458523604539548,1.5063831939900627e-4,0.0034211976939803753,0.007758756437098856
3,21111012302,2.578297070534415e-5,2.215517623454394e-5,2.9054373109639677e-5,2.1239030484850756e-5,2.262812459644525e-5,5.186620805194279e-5,8.32677035007143e-6,6.773434272178724e-6,2.2663820401367547e-5
3,21111012501,0.10575992460538414,0.10357639849570202,0.10772894259208404,0.10861067377790386,0.11126086118758886,0.18582814000676456,0.05204238351154399,0.22605054745302644,0.03668161320181525
3,21111012502,0.04454655635398701,0.031675118535029356,0.05615351285789013,0.04310797980971538,0.03767194864932595,0.04833749836158825,0.022997522024285497,0.10571506621095522,0.46724402793708353
3,21111012503,0.009204820922052425,0.00881496789229045,0.009556375054777013,0.007392132685029892,0.009020000469179114,0.02394689340944836,9.238277905207838e-4,0.005419917436763065,1.0630012212976197e-4
3,21111012601,0.2167035439348328,0.2290795662951678,0.20554333361115246,0.16190255223901426,0.22551810702030467,0.18527510217658508,0.25600897624954605,0.09759203967759429,0.023352171328635755
3,21111012603,0.11781791216458191,0.11491493666181297,0.12043570132430644,0.13454270239082639,0.1097853826429742,0.17115380373925757,0.09864490802245193,0.03822354887372443,0
3,21111012604,0.031483629597117126,0.027962737075905027,0.0346586320267941,0.028204819142993057,0.03193115904099554,0.07681561094560505,0.006800999455965439,0.016742747411782024,0
3,21111012701,6.689650706338752e-8,6.651324668774106e-8,6.724211619986224e-8,8.94344103737411e-8,6.760262319186374e-8,1.1174953368108947e-7,2.474803646803971e-8,3.2371446925173204e-7,0
3,21111012801,0.11129112057585072,0.12789300959076516,0.09632018986949831,0.11859690062598771,0.11487523940427115,0.07411471605354066,0.14090252018663355,0.07156749576356915,0.00500403671327909
3,21111012802,0.08533313455834718,0.08172252882090875,0.08858903683877983,0.08604088583343952,0.08864833476449069,0.06688129506660755,0.08517241483288072,0.2504862334671843,0.01000807342655818
4,21111000200,2.4351928022138736e-6,3.3368148315160456e-6,1.5417322580156842e-6,1.169145352897156e-6,2.7057402309244266e-6,4.405134604485202e-6,7.337962720802789e-7,6.383737096946326e-6,0
4,21111001800,0.006289310817326693,0.0069289508995859445,0.005655460758861902,0.007881218823170319,0.006258634718506378,2.554642032171443e-4,0.011071965556437104,0.006476525513084692,0
4,21111002300,0.045251436402854076,0.04098925551096136,0.04947503602152016,0.06823310461994733,0.038044553997208054,0.06101933882711115,0.031004379564172412,0.08991878041319029,0
4,21111002400,0.11443645799903694,0.08742452530408437,0.14120387860449424,0.17884115656239,0.09831432262721847,0.01425666416126015,0.20017739066448606,0.03405100795237944,0
4,21111002700,0.004088882815827292,0.004841050681882252,0.0033435235753770712,0.003554379457790146,0.0045028465564221146,0.003997185106846434,0.004282845844692859,0,0.008336010209917094
4,21111003000,0.12572889165749512,0.1016613851656972,0.14957853901393578,0.25165471739003886,0.09218639235201453,0.025375998131695734,0.2064479084271771,0.06810201590475888,0
4,21111004900,0.14953444456065634,0.1884273183566987,0.11099362916583023,0.02639401843513517,0.18009230203280233,0.19626374516230807,0.11494697869691847,0.1280172817540968,0.5582483944624206
4,21111005000,0.05335788052269214,0.04791943095483613,0.058747101230012026,0.03697422020162509,0.03165581884599095,0.06002702066598482,0.04716894324058477,0.0667528792042684,0.06604526640000136
4,21111005900,0.18910863201760816,0.2017103763209674,0.17662095873855127,0.12405649764687704,0.2236839153310969,0.16845108411351736,0.1963996531445675,0.32193784610917203,0.17411878276547274
4,21111006200,0.08016296826922455,0.08347252560746928,0.076883369053163,0.10153266452483922,0.08353777558551423,0.05776499938342375,0.09598633182829269,0.01402100327450918,0.0840576117818199
4,21111006300,0.05994890250628563,0.059753434822905786,0.060142600815654666,0.043037026999028796,0.068691616973318,0.1268189392047588,0.004918446987018811,0.11058562424442978,0.05895806122240308
4,21111006400,0.018062535927096817,0.01799791186495253,0.01812657501205176,0.013353246481583033,0.02013731169092367,0.0393334380359521,0.0014610877635369652,0.059869621407180294,0
4,21111006500,0.08541375753470049,0.08228485179424072,0.0885143404117401,0.10294228489169845,0.08440741865884324,0.10582164420820386,0.07037580312949952,0.062140097209230416,0.016270494518151515
4,21111006800,0.009291012284171177,0.010147975791022997,0.008441806013354553,0.004069494419145812,0.011547393084287316,0.02103231049876343,0.0011410213464739599,0.0035698073657354093,0.008322777267590233
4,21111006900,1.952412610579254e-5,1.9176060364202556e-5,1.9869041155326582e-5,7.0626208858204185e-6,1.9575484038830252e-5,4.3072703289270005e-5,2.0354447845433893e-6,1.740615856027944e-5,0
4,21111007100,0.02991458802284139,0.038871606738733404,0.021038648265149222,0.01785384102246593,0.020204354901236354,0.05509424559959705,0.012620810102333164,0.03449727311327934,0
4,21111007400,0.005671630559613417,0.005311987381846147,0.006028018246340424,0.002718421805042292,0.007242643536500141,0.013238187458502786,3.8887518796556673e-4,0,0.011927899684592238
4,21111008100,0.02369692334253204,0.022212471091274395,0.0251679383279039,0.016886310845492317,0.029447170738734346,0.05115823324533935,0.0016033454775726277,3.1004653289269757e-7,0.013696648083789106
4,21111008200,1.9785441129743138e-5,2.2428837645660357e-5,1.7165972646402136e-5,9.16410749151811e-6,2.3247145113194094e-5,4.402415562431437e-5,1.443797213728896e-6,3.613659249496118e-5,1.8053603842206785e-5
5,21111000200,0.10408061378832356,0.11425111278041716,0.0951159448212696,0.07036092101745926,0.12224218621773728,0.3201893466735827,0.020795468218703213,0.15472928217316642,0
5,21111000300,0.08911319393051577,0.08523505529614579,0.09253153447531069,0.06047952951268569,0.09345160522154036,0.1725778833335584,0.06055156415795955,0,0.9981392975796124
5,21111000400,0.17131723651835712,0.1603211923802854,0.1810095727273827,0.18077977013377944,0.16561782142226186,0.1290768466255127,0.19024318373267934,0.12894791794855842,0
5,21111000600,0.06648883112667665,0.06921642360649496,0.06408462621228594,0.06166298470454544,0.05933447344835894,0.005419505348847662,0.09160710241591319,0,0
5,21111000700,0.1011856357927157,0.09720760724937186,0.10469202314502675,0.09684630542881041,0.10183454952768478,0.04350103670804571,0.12915146289177634,0,0
5,21111000800,0.07993813811524383,0.07104242748404338,0.08777915959289291,0.07009827821513896,0.08193416869657673,0.005705053994497798,0.11246062138882407,0,0
5,21111000900,0.07510916137036386,0.07762336663714114,0.07289304415237843,0.08604168359865742,0.07850809580623945,0.007987075592296918,0.10138740938848356,0.1573164598972413,0
5,21111001000,0.0071397461245693945,0.00779068138514171,0.006565986751056827,0.00698770787220302,0.005121675321812036,0.0012670288494037872,0.009538858115774445,0,0
5,21111001100,0.08802966027672977,0.08579475629722355,0.08999959059824103,0.0940869100357551,0.0880155646577995,0.010026947769303404,0.1229519990095004,0.060089117916755266,0
5,21111001200,0.018142579070940083,0.017964977696904895,0.01829912375252916,0.02085313682171382,0.015973455524954022,7.386720129259638e-4,0.024452871660407473,0.03958171099866799,0
5,21111002100,0.09301352130138037,0.10244064320243755,0.08470409349250495,0.10975914615265181,0.09505529891488973,0.20680820730054517,0.044130800996478994,0.23726416902534753,0
5,21111002300,0.045109027667963784,0.046851350947409026,0.043573276920044646,0.05536787470571801,0.04084628641960152,0.08425404645162886,0.02472679001454922,0.13954217148862763,0
5,21111002400,0.06109699538887219,0.06392375938841083,0.058605376882882566,0.08663831778212958,0.05173884813281546,0.011980613388445376,0.06784889300486174,0.08230417395388454,0
5,21111004900,2.3565952734794574e-4,3.366456485726931e-4,1.466464761937779e-4,3.7434018752083315e-5,3.25970687728403e-4,4.677359514055326e-4,1.5297500408846903e-4,2.2499659775086276e-4,0.0018607024203875766
6,21111000600,1.265532445717067e-6,1.1650138788464686e-6,1.3619224925249172e-6,1.7127638603675546e-6,1.323361760122839e-6,8.58589732408164e-8,2.6930781685610192e-6,0,0
6,21111001000,0.013854586332939216,0.013624280760903199,0.01407543274529643,0.01790762146553006,0.01334016731877148,0.00127826567778524,0.026710821090091492,0.006012852944439036,0
6,21111001600,0.02203855896261429,0.020499860813940396,0.023514059372053687,0.0511366618474846,0.02080916877265396,0.006234655852725476,0.03865188814539253,0.013574301843099027,0
6,21111001700,0.05410744622158344,0.050597302164768765,0.05747342089145936,0.09771066868510667,0.05377040345478827,0.002687800495001421,0.11537793274626425,0.0013582584913276118,0.01827487557004041
6,21111001800,0.03808859511620622,0.042819341612723674,0.033552150850915306,0.052861854905923496,0.0496734747438298,0.001334414027193707,0.07853038190891434,0.02337857332352612,0
6,21111002400,0.015158746229567135,0.01250993367842867,0.017698766185463833,0.0285742183843422,0.015614409486066926,1.7349174154047815e-4,0.029245310244139434,0.007336847115689797,0
6,21111002700,0.07339401214692659,0.07240270426549032,0.07434460481918026,0.12186004306926596,0.08874962613662167,0.024193952785787523,0.13388215736714554,0,0.03934405816779591
6,21111002800,0.03281455924073703,0.02994001075752356,0.03557104365425909,0.0596169200960498,0.037537119874995827,0.008210665656362864,0.05709198198056446,0,0
6,21111003500,0.17454725834544355,0.13861552108525943,0.20900319961304203,0.18640769499930848,0.07338794062602874,0.19539317159765784,0.1461772069412666,0.24497674152874716,0.29696672801315666
6,21111003600,0.1422318520961792,0.15615380220216638,0.12888170730053974,0.14767876090328214,0.18810084275419164,0.14768527197323475,0.13586247290799616,0.20868212972840225,0
6,21111003700,0.027626756329101502,0.026853713269898032,0.028368048798551752,0.03696016956767475,0.03153333288976963,0.024642328727355722,0.023955564030440493,0.06952719476813385,0.19575250458153934
6,21111004900,0.0032290502765565795,0.0031446277930085834,0.0033100053418163348,0.001120886525222767,0.004341271667101933,0.0024845990209308114,0.004451048793704139,0,0
6,21111005000,0.015214407151555802,0.017977134776272895,0.012565150866330022,0.01607304363510844,0.020198373623736932,0.010858090683256019,0.016496215295048258,0.023294164988863646,0
6,21111005100,0.08692171937767047,0.09613551698086592,0.07808635283893564,0.03490253231305272,0.10879116826471597,0.12933695733594966,0.044555937115751454,0.1261176558240587,0
6,21111005200,0.10666065970009325,0.10535041017889589,0.10791709437291105,0.053684164051018314,0.13652369658168761,0.13814907835615653,0.06690418317696432,0.11522980064500328,0.06853078338765155
6,21111005300,0.1087927176563723,0.11734694879049917,0.10058982773171665,0.02282343717721147,0.041804403099777,0.1789392123905418,0.039390270576757105,0.09019468927878425,0.34337526099484894
6,21111006500,0.023696631757888373,0.025993160703711934,0.02149442633977408,0.039046606687958556,0.025297571961540033,0.021742759974690124,0.02567539074072707,0.022661704048369213,0.0012060381448863425
6,21111006600,0.06084840274432434,0.06901366820652237,0.05301850281038488,0.031146205965459604,0.08983569013316885,0.1053985183440491,0.016655768290903934,0.047180705775906856,0.03654975114008082
6,21111007100,7.727718050156492e-4,0.0010208943380952751,5.348402136469008e-4,4.8679426600431935e-4,6.900112547614092e-4,0.0012566777839734696,3.82771200472287e-4,4.7437779312268634e-4,0
6,21111012802,2.9767793656966955e-9,2.6071467027982985e-9,3.3312303968614464e-9,2.6911353293835643e-9,3.9940321915081915e-9,1.7168341752013135e-9,4.369287604452182e-9,1.9025264361010994e-9,0
7,21111007501,0.12014693185365705,0.12100542688216315,0.11940454761006039,0.15450996040581333,0.10528874003705047,0.1385433090498819,0,0.04147673809473434,0.012463677595841218
7,21111007502,0.0062533935668931066,0.0059434644451928234,0.006521405015931335,0.008487912347732052,0.005189448608860836,0.007116839447795425,5.728600807941834e-4,0.0027563419862095275,0.0017796795961949785
7,21111007700,0.012020842006348075,0.012755501945675008,0.01138554425243207,0.008212250517234789,0.01033233710669118,0.012888280589532702,0.003366525082695349,0.012196633077242064,0.011294698287261902
7,21111009800,0.013144526328633641,0.012863800440383174,0.013387284258833274,0.014381026623651509,0.014005803629911545,0.015106451724362008,9.313752903594859e-4,0.0026368631970228717,0.002893875234215988
7,21111009900,0.0620326184262003,0.05988906197580379,0.06388626053383543,0.06376066900530086,0.06530783162117618,0.06747384301135587,0.02013483690526563,0.03176518269924106,0.04754453817543882
7,21111010001,0.13582535725606767,0.13296639788957854,0.13829764459179975,0.12328204567071532,0.13103277708323244,0.14360592462804703,0.032914375238818655,0.1011191367549838,0.23046649068033662
7,21111010004,0.16306422791414785,0.15836362161111836,0.1671290808705973,0.14553252963525987,0.18564384258338648,0.14043711073337461,0.3774540054581072,0.2042087320986629,0.14157475050559953
7,21111010005,0.13193740767267872,0.13249044591328565,0.13145916742398744,0.13913344828293167,0.1382564677570627,0.12883029813990618,0.19531241574338634,0.06539931968436813,0.1118768986058437
7,21111010006,0.052134898564283494,0.05608922451616363,0.04871539212191131,0.049108356379703386,0.04958183293217034,0.04970076160423157,0.05355527276841891,0.14311938590951942,0.008637497305808975
7,21111010007,0.1404187170824464,0.14384952617403868,0.13745192225217426,0.14511229262015377,0.12835269935875077,0.1408884620399575,0.12555606123108692,0.12329826677804365,0.21389170128256713
7,21111010008,0.08685464559238773,0.09041956141887054,0.08377188185881726,0.09001483205135354,0.0824035854887825,0.08169594396709587,0.08881238893495953,0.19619274633901837,0.13528956878793513
7,21111010104,0.06576729868664749,0.06390443810345856,0.06737820882480317,0.04612766745781821,0.0768592056946755,0.0631731606690855,0.09900210433948323,0.07212281010538836,0.03783889414665271
7,21111010309,5.541627741061148e-4,5.671741839818203e-4,5.429111472964519e-4,6.629756573573115e-4,4.6218123840100725e-4,5.574070567042265e-4,1.8680810407326924e-4,3.853942024625263e-4,0.0011477365967587643
7,21111010318,0.009844891681820333,0.008892266215957371,0.010668675294331433,0.011673972048412772,0.007283150843755867,0.009982145957052506,0.0022008125979907675,0.003322231761003032,0.04329965477459133
7,21111010701,8.059368199439938e-8,8.828432885146978e-8,7.394318914333384e-8,6.129656153487626e-8,9.601609223104064e-8,6.138161706079828e-8,1.582245605313802e-7,2.1731210000375307e-7,3.3842495327009954e-7
8,21111006300,0.0031162202021037633,0.0025524420783776627,0.003666071977921869,0.003073183381912856,0.00332882216858461,0.002848359213011591,0.003996552132471859,0.004086692756069705,0.0029079134379374665
8,21111006400,0.04255421893870648,0.04481203708957562,0.04035217301410639,0.04514982679592911,0.050148126969937826,0.042719068772767904,0.0574709049593813,0.04703336576155252,0.04187978090207194
8,21111006900,0.009164310328802746,0.008769772532048213,0.00954910232239602,0.011443458573967752,0.010586186485502528,0.007775418537702394,0.049010690346087446,0.003701409167393094,0.02400726796549281
8,21111008100,1.7459284308979866e-4,1.6497428791124925e-4,1.8397380241254682e-4,1.6183312957723523e-4,2.202500017059436e-4,1.6678927353472659e-4,2.6174548141492753e-4,0,4.847753529432053e-5
8,21111008200,0.13519672704367158,0.14905878968520875,0.1216770826318319,0.11666986048249038,0.15672547101056938,0.13060282623545239,0.16888897224220747,0.33392808660866125,0.08374938212344385
8,21111008300,0.08586401576931993,0.08087293094346416,0.0907318116969407,0.10116881262600964,0.09224326476761552,0.08602456030984772,0.0951311530433725,0.06986903625814424,0.06040587688298749
8,21111008400,0.09340868570067312,0.09442913064777364,0.09241344760491398,0.09133452590984582,0.10294888405905918,0.09511756969139862,0.04655414490532494,0.09081475211532611,0.024634947884104474
8,21111008500,0.06619809286816844,0.06901857959853357,0.06344727730421422,0.048956907007804286,0.07312117971382923,0.06770212919570597,0.09044885097571173,0.04394268452351053,0
8,21111008700,0.04942095381090562,0.05489993482524317,0.04407731362051252,0.041129905928580464,0.03539042369488001,0.04205865178023225,0.0805170207962374,0.08887649394030807,0.28463254600951626
8,21111008800,0.09443478710156336,0.09195875529047182,0.09684965641098735,0.08688292179973836,0.09118742502161441,0.09700034857456716,0.11837992453872494,0.030759879166457373,0.08375921378797269
8,21111008900,0.15164914536837812,0.1349176753734046,0.16796731753862906,0.14145256530713413,0.12578888258462928,0.1529837911655674,0.14232392727060522,0.12596902896739687,0.10100417746970293
8,21111009300,0.0019212290556989114,0.0016114146496629357,0.0022233904808479214,0.0010336780851453742,0.0018715738747301766,0.002020062005601541,0.0020723962494974117,0,0
8,21111009400,8.580291201424814e-8,8.950763611590666e-8,8.218970135479597e-8,1.1693269347473452e-7,7.724843029589058e-8,9.221410418932555e-8,0,4.425657868641679e-8,0
8,21111009600,0.15216058714077757,0.1515526722216378,0.15275348545266335,0.16641201310654788,0.1402180453833726,0.15371431515254133,0.06251611758615369,0.10546244285642528,0.2586583459163146
8,21111009700,0.04642409894518504,0.045874860406680436,0.04695977029005477,0.0535266043589502,0.04816591757365825,0.04772569702391467,0.060044272553214595,0.030640824665806702,0.009662552597338144
8,21111010800,2.1472357133346964e-6,1.759633762393924e-6,2.525263189155819e-6,1.4183772014491952e-6,1.8952727419163124e-6,1.7966276100657235e-6,1.6050570131268426e-5,1.0225259116428476e-6,5.650596126330202e-6
8,21111010901,4.712834208999164e-4,4.1547367768278285e-4,5.25714561670469e-4,4.5278503128006896e-4,4.961597290142023e-4,4.867812500085618e-4,9.726190534054513e-4,0,0
8,21111011200,4.223986538330124e-6,5.1387060652291875e-6,3.331862252065162e-6,8.463794931278282e-6,4.125644675582989e-6,1.1313475531191018e-6,1.1257471353751175e-4,1.338186713524726e-5,8.70165518370963e-6
8,21111013100,0.06783459443689195,0.06908356884485987,0.0666164719747544,0.09114111937026015,0.06755328879544906,0.07105061162887844,0.021282082582520408,0.024900854563322635,0.02463516523651291
9,21111005900,0.0017956231544053948,0.0024355051165352365,0.0012340714317154353,0.0018794129875920724,0.0018191933094198836,0.0017461904197537796,0.003124346260490997,0.0017752340570590308,1.328745493168154e-7
